AWS Account Id,Severity,Fix Available,Finding Type,Title,Description,Finding ARN,First Seen,Last Seen,Last Updated,Resource ID,Container Image Tags,Region,Platform,Resource Tags,Affected Packages,Package Installed Version,Fixed in Version,Package Remediation,File Path,Network Paths,Age (Days),Remediation,Inspector Score,Inspector Score Vector,Status,Vulnerability Id,Vendor,Vendor Severity,Vendor Advisory,Vendor Advisory Published,NVD CVSS4 Score,NVD CVSS4 Vector,NVD CVSS3 Score,NVD CVSS3 Vector,NVD CVSS2 Score,NVD CVSS2 Vector,Vendor CVSS4 Score,Vendor CVSS4 Vector,Vendor CVSS3 Score,Vendor CVSS3 Vector,Vendor CVSS2 Score,Vendor CVSS2 Vector,Resource Type,Ami,Resource Public Ipv4,Resource Private Ipv4,Resource Ipv6,Resource Vpc,Port Range,Epss Score,Exploit Available,Last Exploited At,Lambda Layers,Lambda Package Type,Lambda Last Updated At,Reference Urls,Detector Name,Package Manager,Image Last In Use At,Image In Use Count
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-352,1275 - Cross-site request forgery","Insecure configuration can lead to a cross-site request forgery (CSRF) vulnerability. This can enable an attacker to trick end users into performing unwanted actions while authenticated.","arn:aws:inspector2:us-east-1:058264114041:finding/4c9751fd1b76bece8b8b1b651fc9a28a",2026-03-16T20:51:07.745Z,2026-03-16T20:51:07.745Z,2026-03-16T20:51:07.745Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,javascript/gemini/p57.js,,0,"Disabling cross-site request forgery (CSRF) protection can make your users vulnerable to attacks. Enable CSRF if your application can be accessed through a browser and another token mechanism isn't in place.[Learn more](https://cwe.mitre.org/data/definitions/352.html)",,,ACTIVE,"CWE-352, CWE-1275",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/attacks/csrf","Cross-site request forgery",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-489 - Enabling and overriding debug feature","Don't enable or override an application's debug feature. Instead, use OS environment variables to set up the debug feature.","arn:aws:inspector2:us-east-1:058264114041:finding/4cc811b42c9dc84ffc1def1cdbe96914",2026-03-16T20:51:07.820Z,2026-03-16T20:51:07.820Z,2026-03-16T20:51:07.820Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"python/gpt/p136_nr_ver2.py",,0,"Don't hardcode the `DEBUG` or `SECRET_KEY` variable because some system extensions might be configured to use a different value. Instead, use OS environment variables to set up the debug feature.",,,ACTIVE,CWE-489,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Enabling and overriding debug feature",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-352,1275 - Cross-site request forgery","Insecure configuration can lead to a cross-site request forgery (CSRF) vulnerability. This can enable an attacker to trick end users into performing unwanted actions while authenticated.","arn:aws:inspector2:us-east-1:058264114041:finding/4d4e68b2a191f46db87363f771f08d43",2026-03-16T20:51:07.717Z,2026-03-16T20:51:07.717Z,2026-03-16T20:51:07.717Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,javascript/claude/p92.js,,0,"Disabling cross-site request forgery (CSRF) protection can make your users vulnerable to attacks. Enable CSRF if your application can be accessed through a browser and another token mechanism isn't in place.[Learn more](https://cwe.mitre.org/data/definitions/352.html)",,,ACTIVE,"CWE-352, CWE-1275",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/attacks/csrf","Cross-site request forgery",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-400,664 - Resource leak","Allocated resources are not released properly. This can slow down or crash your system. They must be closed along all paths to prevent a resource leak.","arn:aws:inspector2:us-east-1:058264114041:finding/4d5c4f0796571eec60e376c985f72042",2026-03-16T20:51:07.800Z,2026-03-16T20:51:07.800Z,2026-03-16T20:51:07.800Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,python/claude/p39.py,,0,"**Problem**This line of code contains a resource that might not be closed properly. This can cause a resource leak that slows down or crashes your system.**Fix**Consider closing the following resource: *conn*. The resource is allocated by call *sqlite3.connect*. The resource is referenced at lines 121, 127, 131. The resource is closed at line 131. There are other execution paths that do not contain closure statements, for example, when *Connection.cursor()* throws an exception. To prevent this resource leak, close *conn* in a try-finally block or declare it using a `with` statement.**More info**[View details about the `with` statement in the Python developer's guide](https://www.python.org/dev/peps/pep-0343/) (external link).",,,ACTIVE,"CWE-400, CWE-664",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/vulnerabilities/Unreleased_Resource","Resource leak",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-404,772,459 - Missing release of resources rule","Resources that implement AutoCloseable or require explicit closure must be properly managed throughout their lifecycle. The recommended approach is to use try-with-resources block which ensures automatic and safe resource closure, regardless of whether an exception occurs or not. Failing to properly close resources can lead to resource leaks, memory issues, and system instability. This applies to both application resources and testing components.","arn:aws:inspector2:us-east-1:058264114041:finding/4d796a076fbf9472b6df57293e923e07",2026-03-16T20:51:07.801Z,2026-03-16T20:51:07.801Z,2026-03-16T20:51:07.801Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/gpt/p111.java,,0,"The code is not properly closing resources, which can lead to resource leaks. Unclosed resources may cause memory leaks or other system resource issues, potentially degrading application performance over time. If an exception occurs before the explicit close() call, the resource will not be closed, increasing the risk of leaks. To remediate this, use the try-with-resources statement to automatically close AutoCloseable resources.Alternatively, if try-with-resources cannot be used, ensure that close() is called in a finally block to guarantee proper resource cleanup even when exceptions occur.[Learn more](https://docs.oracle.com/javase/tutorial/essential/exceptions/tryResourceClose.html)",,,ACTIVE,"CWE-404, CWE-772, CWE-459",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Missing release of resources rule",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-400,664 - Resource leak","Allocated resources are not released properly. This can slow down or crash your system. They must be closed along all paths to prevent a resource leak.","arn:aws:inspector2:us-east-1:058264114041:finding/4d91a1a05e3bd5a4cfef295c85170e08",2026-03-16T20:51:07.800Z,2026-03-16T20:51:07.800Z,2026-03-16T20:51:07.800Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/claude/p49.java,,0,"**Problem**This line of code contains a resource that might not be closed properly. This can cause a resource leak that slows down or crashes your system.**Fix**Consider closing the following resource: *fis*. The resource is referenced at lines 34, 35, 37, 45, 59. The resource is closed at line 69. There are other execution paths that do not contain closure statements, for example, when FileOutputStream constructor throws an exception, and an else condition at line 49 evaluates to true. Ensure *fis* is closed in a try-finally block or declared in a try-with-resources block.**More info**[View resource management guidelines at oracle.com](https://www.oracle.com/technetwork/articles/java/trywithresources-401775.html) (external link).",,,ACTIVE,"CWE-400, CWE-664",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/vulnerabilities/Unreleased_Resource","Resource leak",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-352,1275 - Cross-site request forgery","Insecure configuration can lead to a cross-site request forgery (CSRF) vulnerability. This can enable an attacker to trick end users into performing unwanted actions while authenticated.","arn:aws:inspector2:us-east-1:058264114041:finding/4da79a3448dfc5fff730bd9a0527500d",2026-03-16T20:51:07.702Z,2026-03-16T20:51:07.702Z,2026-03-16T20:51:07.702Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"javascript/claude/p70_nr_c.js",,0,"Disabling cross-site request forgery (CSRF) protection can make your users vulnerable to attacks. Enable CSRF if your application can be accessed through a browser and another token mechanism isn't in place.[Learn more](https://cwe.mitre.org/data/definitions/352.html)",,,ACTIVE,"CWE-352, CWE-1275",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/attacks/csrf","Cross-site request forgery",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-79,80 - Cross-site scripting","User-controllable input must be sanitized before it's included in output used to dynamically generate a web page. Unsanitized user input can introduce cross-side scripting (XSS) vulnerabilities that can lead to inadvertedly running malicious code in a trusted context.","arn:aws:inspector2:us-east-1:058264114041:finding/4dc42ad7964c1689c8504f4c4168e0f8",2026-03-16T20:51:07.661Z,2026-03-16T20:51:07.661Z,2026-03-16T20:51:07.661Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,javascript/gpt/p146.js,,0,"A potential Cross-Site Scripting (XSS) vulnerability has been identified, where untrusted input is being reflected in the response without proper sanitization. This can allow an attacker to inject and execute malicious scripts in the user's browser, potentially compromising sensitive data or application behavior. To mitigate this risk, it is strongly recommended to sanitize or encode all user input before rendering it in the DOM or returning it in a response. Commonly used methods include DOMPurify.sanitize(), encodeURIComponent(), escape(), etc., depending on the use case and framework in use. Learn more - https://cwe.mitre.org/data/definitions/79.html ",,,ACTIVE,"CWE-79, CWE-80",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/attacks/xss/","Cross-site scripting",,,
058264114041,CRITICAL,,CODE_VULNERABILITY,"CWE-94 - Unsanitized input is run as code","Running scripts generated from unsanitized inputs (for example, evaluating expressions that include user-provided strings) can lead to malicious behavior and inadvertently running code remotely.","arn:aws:inspector2:us-east-1:058264114041:finding/4e1d10ed4f930d61e4a5474e39b15366",2026-03-16T20:51:07.635Z,2026-03-16T20:51:07.635Z,2026-03-16T20:51:07.635Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"java/gemini/p144_nr_ver2.java",,0,"Untrusted input is passed to a method that executes arbitrary code, creating a code injection vulnerability. This allows attackers to execute malicious code within the application, potentially leading to data theft or system compromise. Validate input using allowlists with `Arrays.asList().contains()`, use regex matching with `String.matches()`, or parse input safely with `Integer.parseInt()` or `Boolean.parseBoolean()`. [Learn more](https://owasp.org/www-community/attacks/Code_Injection)",,,ACTIVE,CWE-94,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Unsanitized input is run as code",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-22,23 - Path traversal","Creating file paths from untrusted input might give a malicious actor access to sensitive files by manipulating the file name to access an arbitrary file on disk.","arn:aws:inspector2:us-east-1:058264114041:finding/4e275f007980705c87f5ee2da5fdb31f",2026-03-16T20:51:07.756Z,2026-03-16T20:51:07.756Z,2026-03-16T20:51:07.756Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"java/claude/p130_nr_ver3.java",,0,"Path traversal vulnerability detected. User-controlled input in file pathscan allow attackers to access files outside intended directories using`../` sequences. Secure your code by using framework functions like`getCanonicalPath()`, `normalize()`, or validating paths with`.startsWith()` checks. Learn more:https://cwe.mitre.org/data/definitions/22.html",,,ACTIVE,"CWE-22, CWE-23",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Path traversal",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-22,23 - Path traversal","Creating file paths from untrusted input could allow a malicious actor to access arbitrary files on a disk by manipulating the file name in the path.","arn:aws:inspector2:us-east-1:058264114041:finding/4e369912c70ccc393969b603eb655876",2026-03-16T20:51:07.682Z,2026-03-16T20:51:07.682Z,2026-03-16T20:51:07.682Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,javascript/gpt/p50_nc.js,,0,"It appears that you are not sanitizing the file names of the entries in a .zip file archive. They should be considered untrusted and tainted, and should be validated before being used for file system operations. A successful attack might give an attacker the ability to read, modify, or delete sensitive information from the file system and sometimes even execute arbitrary operating system commands. We recommend that you sanitize the file names in .zip files before you extract them.[Learn more](https://cwe.mitre.org/data/definitions/20)",,,ACTIVE,"CWE-22, CWE-23",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Path traversal",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-22,23 - Path traversal","Creating file paths from untrusted input could allow a malicious actor to access arbitrary files on a disk by manipulating the file name in the path.","arn:aws:inspector2:us-east-1:058264114041:finding/4e4158260ba25c417d1b047817a3d9f5",2026-03-16T20:51:07.740Z,2026-03-16T20:51:07.740Z,2026-03-16T20:51:07.740Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"javascript/claude/p71_nre_c.js",,0,"Path traversal vulnerability detected. An attacker could access files outside the intended directory, potentially exposing sensitive information or executing malicious code. Validate and sanitize file paths by using path.normalize() and checking that the resolved path is within the expected directory. Learn More - https://cwe.mitre.org/data/definitions/22.html.",,,ACTIVE,"CWE-22, CWE-23",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Path traversal",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-918 - Server-side request forgery","Insufficient sanitization of potentially untrusted URLs on the server side can lead to the server issuing requests to unwanted hosts, ports, or protocols, which can bypass proxies, firewalls, and other security measures.","arn:aws:inspector2:us-east-1:058264114041:finding/4e6a9ac9ff0b7b31f7e40091ea9ebdb9",2026-03-16T20:51:07.758Z,2026-03-16T20:51:07.758Z,2026-03-16T20:51:07.758Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"javascript/gemini/p111.js",,0,"Server-Side Request Forgery (SSRF) vulnerability detected.  Untrusted user input is being used in a network request (in fetch, axios, or http.request)  without proper validation. This can allow attackers to craft requests to internal systems, access metadata services,  or perform internal port scans. To fix this issue, strictly validate and sanitize the input URL  using a library like `node:url` for parsing, enforce an allowlist of trusted domains,  and block access to private IP ranges (e.g., 127.0.0.1, 169.254.169.254).  Learn more: https://owasp.org/www-community/attacks/Server_Side_Request_Forgery",,,ACTIVE,CWE-918,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Server-side request forgery",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-89 - SQL injection","User-provided inputs must be sanitized before being used to generate a SQL database query. An untrusted input can be intentionally built by an attacker in order to run unwanted query statements, possibly allowing the attacker to read, modify, or delete database content.","arn:aws:inspector2:us-east-1:058264114041:finding/4ea3bd422bccab088dbec6f3bbcf54ea",2026-03-16T20:51:07.682Z,2026-03-16T20:51:07.682Z,2026-03-16T20:51:07.682Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/gpt/p143_nc.java,,0,"We detected an SQL command that might use unsanitized input. This can result in an SQL injection. To increase the security of your code, sanitize inputs before using them to form a query string.[Learn more](https://cwe.mitre.org/data/definitions/89.html)",,,ACTIVE,CWE-89,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"SQL injection",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-22,23 - Path traversal","Creating file paths from untrusted input might give a malicious actor access to sensitive files by manipulating the file name to access an arbitrary file on disk.","arn:aws:inspector2:us-east-1:058264114041:finding/4ee5014f48b14e70e40061d1d315c093",2026-03-16T20:51:07.679Z,2026-03-16T20:51:07.679Z,2026-03-16T20:51:07.679Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/gemini/p71_nr.java,,0,"Path traversal vulnerability detected. User-controlled input in file pathscan allow attackers to access files outside intended directories using`../` sequences. Secure your code by using framework functions like`getCanonicalPath()`, `normalize()`, or validating paths with`.startsWith()` checks. Learn more:https://cwe.mitre.org/data/definitions/22.html",,,ACTIVE,"CWE-22, CWE-23",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Path traversal",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-400 - Denial of service rule","A denial of service (DOS) attack can make it impossible for legitimate users to access computer systems, network, services or other resources.","arn:aws:inspector2:us-east-1:058264114041:finding/4efec43776bf98eb36df41fa271fdd07",2026-03-16T20:51:07.663Z,2026-03-16T20:51:07.663Z,2026-03-16T20:51:07.663Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/claude/p83.java,,0,"An attacker can provide an input stream or file that contains an excessive number of lines without a terminating condition. The call to `readLine()` might allow an attacker to crash the program or otherwise make it unavailable to legitimate users which causes denial of service. To avoid this, make sure you either enforce a limit on the lines read or apply proper input sanitization.",,,ACTIVE,CWE-400,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Denial of service rule",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-117,93 - Log injection","User-provided inputs must be sanitized before they are logged. An attacker can use unsanitized input to break a log's integrity, forge log entries, or bypass log monitors.","arn:aws:inspector2:us-east-1:058264114041:finding/4f0444f7fbd03e57ade0f044a04c02d9",2026-03-16T20:51:07.745Z,2026-03-16T20:51:07.745Z,2026-03-16T20:51:07.745Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/gpt/p124_nre.java,,0,"Potential log injection detected. Ensure all untrusted input is properly sanitized before logging. Use parameterized logging or validate input against a allow list to prevent log injection vulnerabilities. Consider using a dedicated logging library's built-in sanitization features when available. Learn more - https://cwe.mitre.org/data/definitions/117.html",,,ACTIVE,"CWE-117, CWE-93",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Log injection",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-352,1275 - Cross-site request forgery","Insecure configuration can lead to a cross-site request forgery (CSRF) vulnerability. This can enable an attacker to trick end users into performing unwanted actions while authenticated.","arn:aws:inspector2:us-east-1:058264114041:finding/4f05d943dc25000ce8373cb1222857bb",2026-03-16T20:51:07.723Z,2026-03-16T20:51:07.723Z,2026-03-16T20:51:07.723Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"javascript/gemini/p147.js",,0,"Cross-Site Request Forgery (CSRF) protection is missing for state-changing operations. This vulnerability allows attackers to trick authenticated users into unknowingly performing unintended actions (e.g., changing passwords, transferring funds, or modifying data) by submitting malicious requests on their behalf. Implement anti-CSRF tokens for all POST/PUT/PATCH/DELETE operations, or use SameSite cookies with 'strict' or 'lax' settings as an alternative defense. Reference: https://cheatsheetseries.owasp.org/cheatsheets/Cross-Site_Request_Forgery_Prevention_Cheat_Sheet.html",,,ACTIVE,"CWE-352, CWE-1275",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/attacks/csrf","Cross-site request forgery",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-400,664 - Resource leak","Allocated resources are not released properly. This can slow down or crash your system. They must be closed along all paths to prevent a resource leak.","arn:aws:inspector2:us-east-1:058264114041:finding/4f1305c1e5b6599b98fed0dcd826c63f",2026-03-16T20:51:07.817Z,2026-03-16T20:51:07.817Z,2026-03-16T20:51:07.817Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,python/gpt/p46.py,,0,"**Problem**This line of code contains a resource that might not be closed properly. This can cause a resource leak that slows down or crashes your system.**Fix**Consider closing the following resource: *f*. The resource is allocated by call *builtins.open*. The resource is referenced at lines 18, 19. The resource is closed at line 19. There are other execution paths that do not contain closure statements, for example, when *BufferedIOBase.read()* throws an exception. To prevent this resource leak, close *f* in a try-finally block or declare it using a `with` statement.**More info**[View details about the `with` statement in the Python developer's guide](https://www.python.org/dev/peps/pep-0343/) (external link).",,,ACTIVE,"CWE-400, CWE-664",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/vulnerabilities/Unreleased_Resource","Resource leak",,,
058264114041,HIGH,,CODE_VULNERABILITY,"CWE-400 - Denial of service rule","A denial of service (DOS) attack can make it impossible for legitimate users to access computer systems, network, services or other resources.","arn:aws:inspector2:us-east-1:058264114041:finding/4f320e108c8e977eec94e028cb1cc1a7",2026-03-16T20:51:07.721Z,2026-03-16T20:51:07.721Z,2026-03-16T20:51:07.721Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/claude/p52.java,,0,"An attacker can provide an input stream or file that contains an excessive number of lines without a terminating condition. The call to `readLine()` might allow an attacker to crash the program or otherwise make it unavailable to legitimate users which causes denial of service. To avoid this, make sure you either enforce a limit on the lines read or apply proper input sanitization.",,,ACTIVE,CWE-400,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Denial of service rule",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"Do not fetch sensitive information from a GET request.","Do not fetch sensitive information from a GET request.","arn:aws:inspector2:us-east-1:058264114041:finding/4f3f311b0cdbb4c4fe6dd442c789d797",2026-03-16T20:51:07.786Z,2026-03-16T20:51:07.786Z,2026-03-16T20:51:07.786Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"javascript/gpt/p136_fc.js",,0,"It looks like you are using query parameters to fetch sensitive information. Placing sensitive data in a GET request increases the risk of the data being exposed to an attacker. It is advised to read such data from a POST request body.[Learn more](https://cwe.mitre.org/data/definitions/598.html)",,,ACTIVE,,,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,,"Sensitive query string",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-400,664 - Resource leak","Allocated resources are not released properly. This can slow down or crash your system. They must be closed along all paths to prevent a resource leak.","arn:aws:inspector2:us-east-1:058264114041:finding/4f55b244fc8f5378f655bb35543a3720",2026-03-16T20:51:07.799Z,2026-03-16T20:51:07.799Z,2026-03-16T20:51:07.799Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,"python/claude/p143_nr_ver2.py",,0,"**Problem**This line of code contains a resource that might not be closed properly. This can cause a resource leak that slows down or crashes your system.**Fix**Consider closing the following resource: *conn*. The resource is allocated by call *sqlite3.connect*. The resource is referenced at lines 53, 56, 57. The resource is closed at line 57. There are other execution paths that do not contain closure statements, for example, when *Connection.cursor()* throws an exception. To prevent this resource leak, close *conn* in a try-finally block or declare it using a `with` statement.**More info**[View details about the `with` statement in the Python developer's guide](https://www.python.org/dev/peps/pep-0343/) (external link).",,,ACTIVE,"CWE-400, CWE-664",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/vulnerabilities/Unreleased_Resource","Resource leak",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-400,664 - Resource leak","Allocated resources are not released properly. This can slow down or crash your system. They must be closed along all paths to prevent a resource leak.","arn:aws:inspector2:us-east-1:058264114041:finding/4f7115118c5a456315622094c5f18c61",2026-03-16T20:51:07.795Z,2026-03-16T20:51:07.795Z,2026-03-16T20:51:07.795Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,java/gpt/p118.java,,0,"**Problem**This line of code contains a resource that might not be closed properly. This can cause a resource leak that slows down or crashes your system.**Fix**Consider closing the following resource: *writer*. The resource is referenced at line 17. The resource is closed at line 18. There are other execution paths that do not contain closure statements, for example, when Writer.write throws an exception. Ensure *writer* is closed in a try-finally block or declared in a try-with-resources block.**More info**[View resource management guidelines at oracle.com](https://www.oracle.com/technetwork/articles/java/trywithresources-401775.html) (external link).",,,ACTIVE,"CWE-400, CWE-664",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/vulnerabilities/Unreleased_Resource","Resource leak",,,
058264114041,MEDIUM,,CODE_VULNERABILITY,"CWE-400,664 - Resource leak","Allocated resources are not released properly. This can slow down or crash your system. They must be closed along all paths to prevent a resource leak.","arn:aws:inspector2:us-east-1:058264114041:finding/4f81b09ce96aff2c527426d77f5bf6bd",2026-03-16T20:51:07.783Z,2026-03-16T20:51:07.783Z,2026-03-16T20:51:07.783Z,"arn:aws:inspector2:us-east-1:058264114041:codesecurity-integration/4af80dbb-b0eb-418d-bcf4-f391d60c24b2/project-c34a7c8f-34f5-4244-9b10-1467025e7f13",,us-east-1,,,,,,,python/gpt/p144_nc.py,,0,"**Problem**This line of code might contain a resource leak. Resource leaks can cause your system to slow down or crash.**Fix**Consider closing the following resource: *cur*. The resource is allocated by call *Connection.cursor*. Execution paths that do not contain closure statements were detected. To prevent this resource leak, close *cur* in a try-finally block or declare it using a `with` statement.**More info**[View details about the `with` statement in the Python developer's guide](https://www.python.org/dev/peps/pep-0343/) (external link).",,,ACTIVE,"CWE-400, CWE-664",,,,,,,,,,,,,,,,,CODE_REPOSITORY,,,,,,,,,,,,,"https://owasp.org/www-community/vulnerabilities/Unreleased_Resource","Resource leak",,,
